SPECIES CODE,SPECIES,COMMON NAME,YEAR,NO. SITES,COLLATED INDEX,YEAR RANK,TIME PERIOD,COUNTRY
17,"Argynnis paphia","Silver-washed Fritillary",2000,306,1.79,37,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2001,291,1.87,32,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2002,335,1.91,29,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2003,365,2.1,17,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2004,367,2.14,14,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2005,390,2.1,17,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2006,411,2.41,1,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2007,476,2.05,19,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2008,509,1.99,23,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2009,620,2.17,12,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2010,641,2.36,3,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2011,662,2.19,9,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2012,662,1.94,25,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2013,711,2.28,5,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2014,763,2.26,8,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2015,851,2.27,6,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2016,892,2.01,22,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2017,950,2.39,2,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2018,988,2.34,4,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2019,1010,2.27,6,"1976-2020","England"
17,"Argynnis paphia","Silver-washed Fritillary",2020,875,2.19,9,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1976,23,2.37,3,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1977,30,1.94,29,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1978,30,1.81,38,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1979,41,2.03,20,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1980,45,1.9,30,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1981,48,1.73,40,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1982,51,2.24,7,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1983,60,2.04,18,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1984,69,2.19,10,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1985,75,1.83,35,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1986,85,1.73,40,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1987,99,1.61,44,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1988,114,1.7,43,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1989,136,1.96,28,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1990,151,2.05,16,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1991,171,2.01,22,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1992,188,1.86,33,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1993,206,1.74,39,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1994,223,2.06,15,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1995,264,2.26,6,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1996,293,2.45,1,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1997,305,2.28,5,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1998,307,1.82,36,"1976-2020","England"
20,"Aricia agestis","Brown Argus",1999,337,2,25,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2000,357,2.11,13,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2001,342,1.87,31,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2002,365,1.87,31,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2003,409,2.04,18,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2004,401,2.05,16,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2005,434,2.08,14,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2006,472,2.2,8,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2007,511,1.82,36,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2008,547,1.71,42,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2009,730,2.01,22,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2010,731,2.29,4,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2011,759,2.14,11,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2012,759,1.51,45,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2013,808,2.03,20,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2014,882,2.14,11,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2015,952,2.01,22,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2016,993,1.86,33,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2017,1074,2,25,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2018,1148,2.42,2,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2019,1171,2.2,8,"1976-2020","England"
20,"Aricia agestis","Brown Argus",2020,1010,1.98,27,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1979,3,2.36,5,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1980,3,2.12,12,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1981,3,1.43,42,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1982,4,2.06,15,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1983,4,2.25,7,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1984,4,1.98,21,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1985,4,1.58,41,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1986,4,2.04,18,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1987,4,2.23,9,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1988,4,2.35,6,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1989,5,2.41,2,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1990,9,2.2,10,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1991,9,2.05,16,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1992,10,2.44,1,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1993,8,2.38,4,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1994,13,2.41,2,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1995,15,2.25,7,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1996,16,1.99,20,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1997,20,2.15,11,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1998,21,2.04,18,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",1999,21,2.08,14,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2000,24,2.12,12,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2001,18,1.96,22,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2002,30,1.93,23,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2003,33,2.05,16,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2004,34,1.91,26,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2005,35,1.85,32,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2006,35,1.91,26,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2007,38,1.59,40,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2008,37,1.74,38,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2009,39,1.83,33,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2010,37,1.83,33,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2011,39,1.93,23,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2012,38,1.8,36,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2013,38,1.86,30,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2014,50,1.81,35,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2015,53,1.86,30,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2016,55,1.89,28,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2017,52,1.73,39,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2018,47,1.79,37,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2019,46,1.92,25,"1976-2020","England"
21,"Aricia artaxerxes","Northern Brown Argus",2020,33,1.89,28,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1978,7,2.2,9,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1979,10,1.82,30,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1980,13,2.3,5,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1981,14,2.08,19,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1982,18,2.27,6,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1983,20,1.9,25,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1984,22,2.09,18,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1985,26,2.24,7,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1986,30,2.17,14,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1987,41,2.44,1,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1988,46,1.95,23,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1989,58,2.2,9,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1990,63,2.38,3,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1991,75,2.31,4,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1992,78,2.2,9,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1993,78,2.24,7,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1994,81,2.07,20,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1995,91,2.17,14,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1996,100,2.18,12,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1997,100,2.42,2,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1998,107,2.16,16,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",1999,101,1.82,30,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2000,105,1.76,35,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2001,95,1.87,27,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2002,130,2.01,22,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2003,130,2.1,17,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2004,117,2.05,21,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2005,111,1.92,24,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2006,111,1.8,32,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2007,115,1.86,29,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2008,113,1.62,42,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2009,116,1.79,33,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2010,123,1.89,26,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2011,119,2.18,12,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2012,116,1.87,27,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2013,118,1.6,43,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2014,152,1.71,38,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2015,167,1.71,38,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2016,168,1.65,41,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2017,181,1.69,40,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2018,179,1.73,37,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2019,161,1.76,35,"1976-2020","England"
14,"Boloria euphrosyne","Pearl-bordered Fritillary",2020,115,1.79,33,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1978,9,1.84,33,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1979,12,2.19,6,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1980,16,2.19,6,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1981,17,2.08,16,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1982,18,2.18,9,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1983,19,1.82,37,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1984,23,2.04,20,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1985,24,2.29,5,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1986,25,2.08,16,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1987,29,2.34,2,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1988,36,2.1,15,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1989,46,2.38,1,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1990,49,2.34,2,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1991,58,2.05,18,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1992,61,2.31,4,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1993,63,2.15,12,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1994,72,2.18,9,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1995,80,2.19,6,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1996,84,2.12,14,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1997,87,2.16,11,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1998,95,1.85,31,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",1999,97,1.87,30,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2000,104,1.69,42,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2001,93,1.85,31,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2002,122,1.88,29,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2003,123,1.97,21,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2004,115,1.93,23,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2005,117,1.95,22,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2006,116,1.91,27,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2007,120,1.79,39,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2008,123,1.72,40,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2009,129,1.92,24,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2010,127,2.05,18,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2011,121,2.15,12,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2012,117,1.9,28,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2013,121,1.92,24,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2014,128,1.92,24,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2015,153,1.83,34,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2016,152,1.72,40,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2017,153,1.83,34,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2018,157,1.83,34,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2019,151,1.81,38,"1976-2020","England"
18,"Boloria selene","Small Pearl-bordered Fritillary",2020,124,1.68,43,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1976,14,2.17,7,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1977,21,1.95,27,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1978,25,1.89,38,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1979,35,1.93,31,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1980,40,2.18,5,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1981,42,1.9,36,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1982,48,2.2,4,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1983,54,2.02,20,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1984,57,2.25,2,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1985,66,2.24,3,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1986,73,1.92,32,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1987,86,1.91,35,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1988,100,2.37,1,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1989,118,1.77,41,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1990,140,2.08,15,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1991,150,1.92,32,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1992,169,2.03,18,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1993,180,2.18,5,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1994,195,2.16,8,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1995,227,2.14,11,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1996,238,1.95,27,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1997,263,2.12,13,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1998,270,1.92,32,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",1999,274,2.03,18,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",2000,301,2.13,12,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",2001,286,2,23,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",2002,326,2,23,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",2003,354,1.87,39,"1976-2020","England"
23,"Callophrys rubi","Green Hairstreak",2004,349,2.01,22,"1976-2020","England"
